ID,Cluster,MT Score,YAP,PI3KAKT,TGFB,WNT,MAPK,FOXO,TNF,NOTCH,HIF1,CD8
TCGA.GN.A267.06,Cluster II,3170.501195,2268.45829,2560.378869,2248.481052,2014.789187,2578.569845,3733.605687,3062.294631,4778.243726,3991.474854,2088.244997
TCGA.GN.A268.06,Cluster II,3753.603435,2945.081284,2560.753954,2891.866556,2477.404085,2742.847778,4054.71608,2920.724849,4655.909369,4649.781395,-2812.264212
TCGA.GN.A26D.06,Cluster II,3472.494338,2818.942802,2727.412555,2864.24952,2384.070079,2798.693735,4279.703828,3488.643058,4689.271864,4734.868992,-2843.833145
TCGA.GN.A4U3.06,Cluster II,2829.963588,2789.467874,2572.229388,2378.309128,2131.904053,2764.658242,3809.725442,3071.051553,4627.902199,4625.562173,-3214.459991
TCGA.GN.A4U4.06,Cluster II,3907.919132,2778.878885,2586.989003,2626.218398,2442.065567,2650.487721,4040.94112,3088.929538,5205.299085,4411.690162,-2268.488577
TCGA.GN.A4U5.01,Cluster II,3644.73282,2692.268384,2803.635762,2463.690232,2029.599366,2701.201406,3849.215419,3697.485223,4852.627666,4272.901978,2809.981286
TCGA.GN.A4U7.06,Cluster II,3295.518129,2383.467378,2180.533009,2030.244125,1776.439634,2312.725933,3504.462432,2936.780125,4777.473568,4405.778837,-4378.350668
TCGA.GN.A4U8.06,Cluster II,3343.583702,2512.804621,2437.859973,2285.481269,1999.78679,2414.315376,3775.952599,3513.006368,4500.951759,4541.989057,2534.209099
TCGA.GN.A4U9.06,Cluster II,4657.313855,2988.779865,2428.801601,3142.245882,2678.19774,2550.089848,3589.611077,2565.454977,4990.971626,4155.052937,-3812.808727
TCGA.GN.A8LK.06,Cluster II,2793.869449,2618.96497,2029.345345,1989.789854,1980.212947,2403.996189,3601.597189,2471.375141,4686.885746,4333.893006,-3548.769813
TCGA.GN.A8LN.01,Cluster II,3674.265919,2827.802058,2806.456017,2563.949204,2401.950527,2821.411306,3879.825784,3537.622443,4929.529909,4497.372457,-3291.601188
TCGA.HR.A2OH.06,Cluster II,3127.265928,2599.306578,2845.901651,2594.070314,2014.42355,2764.08807,4145.627964,4151.728874,4869.621793,5078.243161,6829.184905
TCGA.IH.A3EA.01,Cluster II,3836.204209,2857.377102,2454.295365,2216.494156,1970.126231,2714.071908,3641.347886,3499.593825,4686.670321,4455.796093,-2213.686568
TCGA.QB.A6FS.06,Cluster II,3325.158227,2253.337025,2619.198208,2072.095938,1922.366045,2651.82376,3346.273786,3396.382816,5307.156081,4543.719952,2683.662762
TCGA.QB.AA9O.06,Cluster II,3327.619524,2193.598205,2421.212594,1954.915342,1731.876058,2384.338692,3506.489215,3361.97414,4555.346179,4100.961589,2064.022777
TCGA.RP.A693.06,Cluster II,2867.551571,2816.57725,2884.670647,2730.657277,1788.752628,3028.643872,4157.92242,3541.466468,4841.514713,4845.173461,691.4510199
TCGA.RP.A694.06,Cluster II,3369.071644,2710.468984,2625.454401,2761.964556,2046.071701,2712.89327,3953.435056,3211.77716,4780.272762,4706.188118,-629.5045972
TCGA.RP.A6K9.06,Cluster II,3201.849775,2685.349883,2785.837918,2881.873915,2038.701966,3001.25082,3997.183339,3277.253155,4862.612738,4493.896586,1411.379275
TCGA.W3.A824.06,Cluster II,3068.160215,2569.678646,2456.023653,2384.766323,2132.13391,2592.457553,3961.80091,3560.839745,4382.707766,4474.589254,2831.885492
TCGA.W3.AA1O.06,Cluster II,3436.810439,2472.633351,2431.155952,2544.729921,1925.617164,2342.01055,3787.334208,3224.782097,4759.362495,4355.477849,-3484.790961
TCGA.W3.AA1Q.06,Cluster II,2852.509462,2630.120315,2534.849909,2537.856723,2164.670418,2671.662643,4227.055927,3379.092873,4517.760783,4357.292696,769.7161677
TCGA.W3.AA1R.06,Cluster II,3035.559592,2440.145136,2207.195011,2260.776534,1692.67006,2159.85678,3857.33495,3356.457316,4395.082804,4241.127264,-545.0638759
TCGA.W3.AA1W.06,Cluster II,3200.31629,2480.950842,2657.684862,2420.54345,2042.278982,2825.137898,4234.905694,4436.41196,4812.488826,4739.273942,6514.635207
TCGA.W3.AA21.06,Cluster II,3107.680021,2229.725274,2223.517773,2265.580061,1932.825725,2367.107805,3643.817473,3074.305007,4106.504636,4154.43617,-1376.410145
TCGA.WE.A8JZ.06,Cluster II,3088.135441,2592.687866,2837.480953,2563.892407,2099.03432,2720.174339,4027.088259,2944.558501,4621.199788,4214.337865,-2051.176316
TCGA.WE.A8K1.06,Cluster II,3565.371324,2605.706315,2604.965915,2789.481825,2204.902586,2604.915794,4022.20186,3604.91152,4639.257742,4440.214581,2636.513334
TCGA.WE.A8K4.01,Cluster II,2534.665843,2267.759804,2207.125436,1799.355923,1516.15852,2193.295624,3837.559681,3383.722466,4287.949804,4618.507836,4840.764282
TCGA.WE.A8K5.06,Cluster II,4240.309372,2724.819338,2658.850908,2891.247647,2050.417146,2528.528679,3764.876185,3231.732682,4574.626613,3992.056567,-396.5111839
TCGA.WE.A8ZN.06,Cluster II,3907.262044,2614.742538,2625.855999,2719.599102,2190.100569,2680.745938,3635.032957,3387.99947,4956.346092,4181.42001,2581.236686
TCGA.WE.A8ZO.06,Cluster II,3813.498487,2825.272517,2837.147376,2470.666604,2104.85433,2803.375803,4175.765333,3530.502191,4755.120542,4861.618185,771.2039232
TCGA.WE.A8ZQ.06,Cluster II,3648.394747,2836.769862,3133.481111,2858.827181,2350.246586,2853.621499,3867.902115,2814.087484,5214.673815,4546.298814,-6225.493252
TCGA.WE.A8ZR.06,Cluster II,3507.595991,2676.516601,2673.613458,2707.152706,2313.568354,2611.371856,4130.376364,3004.077853,5200.266141,4693.055181,-2420.910823
TCGA.WE.A8ZT.06,Cluster II,2626.320354,2369.721567,2519.814464,2240.834121,1805.000754,2345.538809,4213.593085,2736.906547,4350.494662,4448.74854,-2658.717836
TCGA.WE.A8ZX.06,Cluster II,3522.262466,2395.694095,2512.751919,2370.539848,1895.11822,2656.009526,3660.380397,3246.234329,4415.413467,4510.016505,1929.939334
TCGA.WE.A8ZY.06,Cluster II,3399.498186,2760.77625,2450.283238,2674.224861,2225.05007,2473.478487,4039.147397,2998.301728,4908.961171,4325.465872,-3067.774063
TCGA.WE.AAA0.06,Cluster II,3310.338039,2565.364884,2579.994009,2634.491924,2121.474921,2655.38432,4099.058874,3439.942508,4494.21275,4534.535077,-2063.297637
TCGA.WE.AAA3.06,Cluster II,3782.56082,2727.566001,2893.404398,3071.537944,2162.308541,2739.672419,3874.123322,3213.145084,4906.502209,4442.840952,1383.525719
TCGA.WE.AAA4.06,Cluster II,3477.560619,2378.448579,2752.490655,2169.184861,1897.481113,2856.490985,3602.939553,4300.854059,4954.601731,4572.646284,5308.307706
TCGA.XV.A9W2.01,Cluster II,3554.585272,2800.077703,2552.106992,2561.456174,2008.515275,2460.404545,3897.475971,3321.195586,4357.387262,4217.75754,-3944.333751
TCGA.XV.AAZW.01,Cluster II,4140.903132,3018.041395,2774.747886,2765.104012,2196.798264,2521.085447,3582.327157,2990.840732,4620.846122,4432.453032,-4898.251982
TCGA.XV.AAZY.01,Cluster II,2896.706272,2342.112535,2357.330709,1959.191946,1957.253988,2467.730955,3443.972501,3223.452755,5294.978102,3978.978163,135.6294979
TCGA.XV.AB01.06,Cluster II,3691.668907,2800.330099,2769.427147,2845.634926,2687.673986,2683.58158,3741.201073,3101.817326,5527.150495,4099.79407,-218.7512683
TCGA.YD.A89C.06,Cluster II,3598.131876,2993.99583,2736.339507,3081.868034,2549.866723,2689.054772,3777.894633,2682.082425,5027.857886,4249.965146,-3798.650552
TCGA.YD.A9TB.06,Cluster II,4258.159422,2916.137597,3068.453221,2988.643339,2586.813574,2776.779768,4087.182451,3402.241019,4606.065773,4601.638036,-1368.301684
TCGA.YG.AA3N.01,Cluster II,2856.405568,2818.829605,2541.006303,2293.881178,2115.171668,2921.919841,3895.001489,3424.69732,4813.582842,4417.593876,4508.202556
TCGA.YG.AA3O.06,Cluster II,3546.193253,2539.448025,2597.96981,2770.640724,1864.911283,2583.748061,3989.891989,3074.798655,4611.364562,4197.296879,-998.1682793
TCGA.Z2.A8RT.06,Cluster II,3820.297796,2527.19949,2734.872353,2385.109978,2218.937929,2600.871034,4079.469669,3320.900873,5045.478249,4334.8062,-552.9971384
TCGA.Z2.AA3V.06,Cluster II,3099.201884,2452.011729,2599.463651,2190.327831,2095.865301,2922.054817,3553.240479,3362.757753,5614.577549,4539.921766,2696.170095
TCGA.CG.5716.01,Cluster II,3535.059105,3067.716612,3066.412548,3493.933479,2304.967033,2939.879886,4030.829764,4287.233908,4666.82541,4560.027694,-1957.047677
TCGA.3M.AB46.01,Cluster II,2130.954199,1600.436873,2323.341263,1924.888882,1086.559218,1292.903177,2325.01155,2651.796271,2794.209342,3210.286354,-5861.543242
TCGA.B7.A5TJ.01,Cluster II,2513.450203,2087.138226,2611.375953,2202.398601,1675.881361,1656.196382,2762.423623,2001.855695,3692.862385,3438.606877,-5685.563609
TCGA.BR.4280.01,Cluster II,2145.685041,1721.643731,2542.150581,1820.159997,1270.372076,1553.411062,2876.906758,3010.811365,2997.284897,4080.068156,-2686.354707
TCGA.BR.4292.01,Cluster II,2207.938862,1800.514323,2492.983222,1949.153956,1019.759269,1481.343754,2882.629093,3321.037247,2838.271179,3995.731397,-1919.674823
TCGA.BR.6454.01,Cluster II,2075.42466,1920.036838,2877.234217,2235.6116,1512.15363,1970.380276,2979.127198,3573.380263,3357.202275,3796.851674,652.3099752
TCGA.BR.6455.01,Cluster II,2311.043298,1992.965682,2800.892427,2160.429716,1400.984527,1787.418517,2937.544243,3101.750123,3321.646588,3841.566764,24.73426476
TCGA.BR.6565.01,Cluster II,2392.141146,2011.934778,2803.898417,2218.231708,1826.813396,1919.689949,2969.665532,3034.480967,3435.805063,3962.243375,-1822.579316
TCGA.BR.6566.01,Cluster II,2807.998614,1917.037159,2631.805853,2182.353632,1105.87135,1787.482396,2723.90141,2993.624931,3257.120656,3929.381949,-3180.51265
TCGA.BR.6707.01,Cluster II,2162.637185,1643.607302,2547.368383,2155.56195,1034.515884,1591.490698,2671.724842,3064.306326,3509.771165,3685.835577,1080.789144
TCGA.BR.6801.01,Cluster II,2820.154839,2427.135123,2716.793228,2835.349647,2164.33891,1829.786985,2782.916402,2401.656868,3601.946611,3704.086308,-5868.245706
TCGA.BR.6802.01,Cluster II,2519.156579,2311.736403,2936.378482,2351.304489,1415.84324,1994.901219,3204.721877,3546.176298,3435.04033,3963.603302,-163.7567686
TCGA.BR.6852.01,Cluster II,2122.476731,2084.550685,2926.413047,2058.737606,1284.045336,2113.497663,2957.405235,3716.234227,3579.15212,4105.983648,2294.056145
TCGA.BR.7197.01,Cluster II,3019.798611,2248.451457,2704.154744,2479.553282,2097.901161,1795.399686,2997.754164,1838.347569,3860.940983,3368.583429,-6189.471885
TCGA.BR.7703.01,Cluster II,1799.606211,1749.806824,2468.896735,1899.870587,1156.521678,1568.259283,2796.155283,2717.839673,3196.753411,3688.661595,-3640.899252
TCGA.BR.7704.01,Cluster II,2682.875876,1970.938416,2377.865673,1982.568242,1635.992213,1699.41846,2391.72813,2968.943296,3141.212186,3245.784512,-535.0481552
TCGA.BR.7707.01,Cluster II,2381.709084,2033.839045,2589.364201,1976.267867,1206.00873,1763.411005,2836.04924,3219.2146,3071.784829,3643.892776,-3105.111391
TCGA.BR.7716.01,Cluster II,2415.408994,1949.445831,2867.915463,2255.042408,1522.478243,1914.588098,3027.824405,2948.867883,3194.779575,4044.674421,1207.016344
TCGA.BR.7723.01,Cluster II,3142.262439,2439.555081,2979.263738,2690.945087,2317.993022,1780.914669,3174.674795,1980.739737,3750.792925,3657.358004,-1394.650565
TCGA.BR.7851.01,Cluster II,2555.886273,2151.103786,2949.765856,2303.586269,1474.954931,1933.112488,3200.071376,2834.176158,3499.128917,4409.874716,-3064.322398
TCGA.BR.8286.01,Cluster II,2789.557882,1855.997288,2794.203986,2193.523165,1482.29675,1900.938665,2922.691897,2807.373283,3272.3573,3608.625262,-3103.581263
TCGA.BR.8289.01,Cluster II,1578.793696,1628.812249,2766.576187,2128.231727,1530.792409,1656.267752,2894.130758,1832.211024,3414.972555,3612.471924,-4617.114813
TCGA.BR.8295.01,Cluster II,2243.674002,1966.023804,2334.009677,2550.696268,1297.758716,1323.230051,2731.093794,1249.133709,3280.058543,3641.854369,-6223.61032
TCGA.BR.8361.01,Cluster II,1423.946967,1852.667131,2596.727659,1915.979155,1326.893042,1680.286152,3272.550472,2970.441167,3203.075552,3554.766642,291.6751796
TCGA.BR.8368.01,Cluster II,2112.186361,1700.389543,2406.002951,1990.074221,1095.100176,1479.178914,2829.853888,2838.195807,3271.985827,3861.549726,-2930.777535
TCGA.BR.8372.01,Cluster II,1434.159884,1582.437058,2312.523641,1792.546752,992.0672629,1453.614155,2923.512925,3093.631069,2267.047315,3658.360538,-523.9633145
TCGA.BR.8382.01,Cluster II,2975.76026,2314.38692,2722.498742,2481.165835,1658.957722,1875.692855,3052.969062,3370.061853,3366.101435,4031.447074,-4311.513796
TCGA.BR.8483.01,Cluster II,2133.465596,1891.672682,2310.409298,2318.607407,1698.437737,1567.944426,2350.364421,2269.02894,3375.506392,3331.559866,-5269.902918
TCGA.BR.8487.01,Cluster II,2218.650244,1519.775976,2387.748224,1850.015545,865.4415956,1459.326471,2469.874784,2920.596573,3224.131194,3867.314573,-3875.891941
TCGA.BR.8589.01,Cluster II,2108.807314,1970.896189,2525.061262,1874.940398,1388.033092,1679.753986,2831.470706,3334.174633,3144.859109,3927.900361,2519.510143
TCGA.BR.8591.01,Cluster II,2736.035024,2169.084171,2981.755062,2431.314139,1469.675409,1852.531964,3135.184577,3394.981225,3565.64992,4217.957482,-4085.33131
TCGA.BR.8678.01,Cluster II,3188.632521,2874.709817,2798.440282,2989.108032,2205.410025,1867.440991,3286.187406,2349.266086,3475.865159,3643.997132,-2311.814688
TCGA.BR.8680.01,Cluster II,2253.932898,2147.938647,2396.181359,2248.318066,1711.825401,1445.448718,2768.213235,2007.901878,3531.999925,3823.401487,-5314.257355
TCGA.BR.8687.01,Cluster II,2551.030844,2055.196948,2741.715892,2474.608943,1541.403996,1918.53667,3232.572364,2172.946288,3449.449371,3563.741288,-5944.261576
TCGA.BR.8690.01,Cluster II,2603.979375,2059.214771,2601.234442,2462.905411,1689.174865,1763.16384,2667.444807,2574.821946,3212.349476,3504.820053,-490.4374779
TCGA.BR.A44U.01,Cluster II,2271.459967,1883.076248,2442.664542,2310.069239,1520.114916,1486.121717,2507.440301,2081.164962,3374.878742,3413.025471,-6081.624635
TCGA.BR.A452.01,Cluster II,3504.42122,2605.20057,2634.190213,2887.240384,2172.036558,1606.939641,2897.162281,2291.880574,3267.65472,3371.689643,221.417628
TCGA.BR.A4CR.01,Cluster II,1457.329738,1720.432997,2417.951037,2135.861909,1315.193052,1608.196407,2956.048531,1693.779001,3552.91498,3765.263708,-6364.485041
TCGA.BR.A4J1.01,Cluster II,2398.849013,1850.780068,2452.373802,2298.014873,1301.852097,1398.63464,2550.456475,1995.496185,3091.501756,3540.531013,-4377.678839
TCGA.BR.A4J6.01,Cluster II,2211.289167,1890.866956,2612.9935,2229.959854,1695.340922,1685.710302,2835.801663,2124.846503,2953.328712,3179.890797,-4493.168314
TCGA.BR.A4PD.01,Cluster II,2653.77891,1940.022589,2729.521576,2223.879353,1297.837853,1894.576656,2666.768443,3259.703774,2890.233325,3549.107038,-3903.931175
TCGA.BR.A4PF.01,Cluster II,2297.044576,1658.939444,2526.930201,1843.884776,1171.097914,1550.715899,2826.716047,2922.121559,2966.111666,3833.787284,-1900.823233
TCGA.BR.A4QI.01,Cluster II,1488.58004,1742.748631,2478.862079,1994.261396,1373.697698,1715.707145,3047.593399,2565.132846,3063.692037,3428.625407,-2534.801723
TCGA.BR.A4QL.01,Cluster II,1570.779472,1450.784541,2061.002016,1607.211373,932.5014303,1065.050679,2462.765429,2056.323728,3015.963778,3267.663913,-3505.975497
TCGA.BR.A4QM.01,Cluster II,2055.52623,1534.062147,2520.264989,1851.878484,1143.777206,1577.659823,2723.457682,2679.227511,2904.733593,3785.830538,-1124.666837
TCGA.CD.5799.01,Cluster II,2186.517045,1852.65518,2565.719475,2064.941535,1169.520613,1644.356942,2538.242926,2633.444391,3167.964006,3895.496914,-5918.294688
TCGA.CD.5800.01,Cluster II,1421.022487,1643.871147,2433.757381,1824.54149,1186.237589,1419.953594,2555.272556,2289.191471,3373.980219,3373.562218,-4209.775692
TCGA.CD.5801.01,Cluster II,2432.689078,1713.081008,2562.155473,1803.232104,1417.022478,1634.556348,2635.582997,3176.539432,3268.43025,3465.596232,2608.800479
TCGA.CD.8525.01,Cluster II,1947.088471,1739.221958,2527.684738,1982.236362,1298.181911,1568.386302,2535.755913,3055.537073,3415.217249,3322.03733,-1203.020359
TCGA.CD.8526.01,Cluster II,2579.609258,2019.724736,2747.664205,2243.657922,1613.866411,1781.87901,2795.157192,2864.975151,3893.517217,3682.60979,-3891.565883
TCGA.CD.8527.01,Cluster II,1940.660683,1694.421397,2396.43224,1968.468978,1437.271225,1574.24372,2550.029523,2211.343762,3124.327764,3280.111462,-2752.068565
TCGA.CD.8528.01,Cluster II,2048.435164,1886.72138,2587.395548,2006.121352,1211.293831,1656.392144,2915.644982,2384.457239,3190.232292,3611.294484,-4571.729323
TCGA.CD.8533.01,Cluster II,1141.601575,2090.5907,2530.901597,2334.269438,1703.090793,1523.211174,2835.415061,1281.231106,3498.223082,3097.608043,-6463.633878
TCGA.CD.8535.01,Cluster II,3297.662095,2564.930352,2554.927263,2621.392224,1899.106549,1668.124878,2889.576164,1666.257447,3420.587568,3349.079853,-5576.471625
TCGA.CD.A486.01,Cluster II,2090.824547,1807.647881,2491.950577,2180.417923,1306.282558,1779.877362,2760.012098,2697.358757,3291.987589,4017.973885,-5511.489293
TCGA.CD.A487.01,Cluster II,2725.802459,2023.785366,2580.392229,2603.277962,1717.08135,1692.716338,2769.350408,2680.673785,3117.564375,3477.014453,-4727.897743
TCGA.CD.A48A.01,Cluster II,1960.958052,1609.102519,2523.380298,2248.525792,1410.499757,1592.040621,2687.262079,1746.238252,3389.655468,3389.250719,-4979.692979
TCGA.CD.A4MH.01,Cluster II,2259.221994,1663.704603,2467.080214,2238.12254,1257.981672,1601.763655,2545.159698,2863.499765,3115.756754,3389.144302,-3667.120712
TCGA.CD.A4MJ.01,Cluster II,3084.798016,2462.584758,2762.421983,2569.627761,1612.676068,1849.706604,3040.376973,3078.281148,3284.089254,3971.423091,-3986.123255
TCGA.CG.5718.01,Cluster II,3173.933279,1857.227337,2663.393273,1658.656972,1552.229595,1879.430328,2475.570825,3482.680736,3788.085004,3617.433963,-3788.043783
TCGA.CG.5721.01,Cluster II,2386.599548,1964.433847,2825.910235,2034.873457,1198.580463,2027.033294,3130.261623,3668.905725,3425.630231,3998.274204,1608.017691
TCGA.CG.5725.01,Cluster II,2056.785505,2413.711374,2474.506861,2487.028858,2047.818235,1500.892078,2712.773702,1659.391017,3702.958649,3262.241195,897.7758008
TCGA.CG.5726.01,Cluster II,1576.891343,1645.437543,2409.577777,1753.952106,1008.786538,1502.422098,2693.76568,2642.101307,3010.392704,3360.812175,-4531.943187
TCGA.CG.5732.01,Cluster II,2000.593054,1715.416074,2552.081582,1831.632181,1069.276808,1659.748982,2681.354616,3184.298214,3037.403749,3744.379771,-2072.420334
TCGA.D7.5577.01,Cluster II,2526.572828,1936.462464,2621.48621,2162.39537,1195.407491,1639.201317,2594.718982,3129.891007,3430.64892,3841.282086,291.3731504
TCGA.D7.6519.01,Cluster II,2768.072487,2233.849189,2889.03195,2207.831602,1661.595497,1896.711042,3010.2126,2377.276877,3419.32445,3548.04648,-3361.821709
TCGA.D7.6526.01,Cluster II,2371.84493,1912.816284,2562.222548,1889.501913,1498.424936,1747.183923,2638.635684,2871.732119,3213.13645,3769.239031,-5834.343493
TCGA.D7.6528.01,Cluster II,2962.732034,1888.922488,2358.019146,1729.777716,1611.636653,1494.613817,2435.067339,2616.018134,2915.775496,3605.136509,-5879.259685
TCGA.D7.6815.01,Cluster II,1976.657242,1855.721666,2789.556789,1983.430486,1664.374651,1702.220311,2724.063722,2227.324975,3074.715523,3852.261586,-4640.573212
TCGA.D7.6822.01,Cluster II,2797.99842,2463.795404,2763.523957,2349.163266,1717.519007,1684.8724,2754.126242,2236.710647,3599.732712,3288.995806,-574.8474392
TCGA.D7.8573.01,Cluster II,2339.326915,2092.492586,2537.376539,1918.638177,1650.954585,1601.664556,2531.828536,2853.21305,3277.625619,3749.782234,-4094.592017
TCGA.D7.8576.01,Cluster II,1926.246548,1781.812376,2766.127849,1969.151648,1284.869435,1644.66551,3029.641138,2635.358978,3059.058531,3879.745541,-5135.636826
TCGA.D7.A4YT.01,Cluster II,2626.746855,2313.948194,2680.344587,2289.922417,1863.467694,1692.867558,2794.337366,2212.413539,3343.702459,3195.226937,-6010.808702
TCGA.D7.A4YV.01,Cluster II,2174.210538,1820.993069,2980.853839,2163.111835,1392.676852,2029.501336,3437.778124,2666.701871,3534.74761,3739.983983,801.6158606
TCGA.D7.A4YX.01,Cluster II,2484.826759,1812.494755,2626.131105,1855.551014,1154.337785,1676.270133,2758.959937,3187.551397,3311.355767,3868.995681,-409.5220348
TCGA.D7.A4YY.01,Cluster II,2564.855946,2187.694698,2717.311068,2206.966208,1507.035243,1655.708254,2956.895846,3011.108029,3256.459237,3407.685731,-2479.256165
TCGA.D7.A6EX.01,Cluster II,2735.784439,2507.329809,2532.298339,2809.250442,2009.697726,1780.812663,3025.111653,1034.344967,3338.892923,2980.782628,-5322.075526
TCGA.D7.A6EY.01,Cluster II,2184.619041,2016.075302,2907.818275,2485.338439,1416.893135,1916.624693,3091.297889,3479.76692,3582.681981,4136.418861,-1577.127596
TCGA.D7.A6EZ.01,Cluster II,3442.734966,2048.7754,2683.811753,1939.648106,1619.190436,1737.201988,2672.916419,3512.822901,3335.593864,3891.78014,-965.1207648
TCGA.D7.A6F0.01,Cluster II,2051.138153,1550.625684,2541.857067,1877.556903,1058.944769,1295.815602,2530.177427,2095.911639,3301.209049,3416.665419,-3033.790198
TCGA.D7.A6F2.01,Cluster II,1992.280414,1797.027241,2531.620293,1992.846555,1693.73057,1718.233688,2471.33351,2610.94105,3219.942545,3733.290835,-2675.836907
TCGA.D7.A74A.01,Cluster II,2066.6566,1810.084844,2188.902203,1847.284184,1359.717985,1490.744092,2625.042702,2460.607169,2750.56314,3504.870111,-3649.534411
TCGA.EQ.A4SO.01,Cluster II,1511.587543,1694.598177,2564.206653,1472.712286,999.2436488,1681.638155,2877.431646,2430.484898,2684.917668,3631.402933,-5180.259612
TCGA.F1.6177.01,Cluster II,1832.761252,1394.320711,2522.804439,1553.728833,995.3918346,1698.910301,2744.239612,2881.908007,3249.364104,3884.998467,-4485.431766
